,name,rating,rom,display,camera,processor,price
128,"APPLE iPhone 13 Mini (Midnight, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
129,"APPLE iPhone 12 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
130,"APPLE iPhone 13 Mini (Midnight, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
131,"APPLE iPhone 13 Mini ((PRODUCT)RED, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
132,"APPLE iPhone 13 mini (Green, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
133,"APPLE iPhone SE (3rd Gen) (Starlight, 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
134,"APPLE iPhone SE (3rd Gen) (Product (Red), 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
135,"APPLE iPhone 12 (Blue, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
136,"APPLE iPhone XR (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹44,999"
137,"APPLE iPhone 13 Pro (Gold, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
138,"APPLE iPhone 13 (Starlight, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
139,"APPLE iPhone 12 (Green, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
140,"APPLE iPhone 13 (Pink, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
141,"APPLE iPhone 13 Mini (Starlight, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
142,"APPLE iPhone 13 (Blue, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
143,"APPLE iPhone SE (3rd Gen) (Midnight, 128 GB)",4.4,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹46,900"
144,"APPLE iPhone 11 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
145,"APPLE iPhone 13 (Midnight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
146,"APPLE iPhone 13 (Pink, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
147,"APPLE iPhone 11 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
148,"APPLE iPhone 11 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
149,"APPLE iPhone 13 (Starlight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
150,"APPLE iPhone 11 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
151,"APPLE iPhone SE (Red, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
152,"APPLE iPhone 13 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
153,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
154,"APPLE iPhone 12 Mini (Red, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
155,"APPLE iPhone 11 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
156,"APPLE iPhone 11 (Purple, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
157,"APPLE iPhone SE (Red, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
158,"APPLE iPhone 11 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
159,"APPLE iPhone 11 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
160,"APPLE iPhone 12 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
161,"APPLE iPhone 13 Mini (Blue, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
162,"APPLE iPhone 12 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
163,"APPLE iPhone 11 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
164,"APPLE iPhone 13 Mini (Pink, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
165,"APPLE iPhone SE (Black, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
166,"APPLE iPhone SE (Black, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
167,"APPLE iPhone 12 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
168,"APPLE iPhone 11 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
169,"APPLE iPhone 13 (Midnight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
170,"APPLE iPhone 13 (Pink, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
171,"APPLE iPhone 11 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
172,"APPLE iPhone 11 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
173,"APPLE iPhone 13 (Starlight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
174,"APPLE iPhone 11 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
175,"APPLE iPhone SE (Red, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
176,"APPLE iPhone 13 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
177,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
178,"APPLE iPhone 12 Mini (Red, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
179,"APPLE iPhone 11 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
180,"APPLE iPhone 11 (Purple, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
181,"APPLE iPhone SE (Red, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
182,"APPLE iPhone 11 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
183,"APPLE iPhone 11 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
184,"APPLE iPhone 12 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
185,"APPLE iPhone 13 Mini (Blue, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
186,"APPLE iPhone 12 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
187,"APPLE iPhone 11 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
188,"APPLE iPhone 13 Mini (Pink, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
189,"APPLE iPhone SE (Black, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
190,"APPLE iPhone SE (Black, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
191,"APPLE iPhone 12 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
192,"APPLE iPhone 12 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
193,"APPLE iPhone 13 Mini (Starlight, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
194,"APPLE iPhone 12 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
195,"APPLE iPhone 12 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
196,"APPLE iPhone SE (Red, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
197,"APPLE iPhone SE (3rd Gen) (Midnight, 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
198,"APPLE iPhone 12 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
199,"APPLE iPhone 11 (Yellow, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
200,"APPLE iPhone 13 Mini (Midnight, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
201,"APPLE iPhone 12 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
202,"APPLE iPhone 13 Mini (Midnight, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
203,"APPLE iPhone 13 Mini ((PRODUCT)RED, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
204,"APPLE iPhone 13 mini (Green, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
205,"APPLE iPhone SE (3rd Gen) (Starlight, 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
206,"APPLE iPhone SE (3rd Gen) (Product (Red), 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
207,"APPLE iPhone 12 (Blue, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
208,"APPLE iPhone XR (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹44,999"
209,"APPLE iPhone 13 Pro (Gold, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
210,"APPLE iPhone 13 (Starlight, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
211,"APPLE iPhone 12 (Green, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
212,"APPLE iPhone 13 (Pink, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
213,"APPLE iPhone 13 Mini (Starlight, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
214,"APPLE iPhone 13 (Blue, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
215,"APPLE iPhone SE (3rd Gen) (Midnight, 128 GB)",4.4,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹46,900"
216,"APPLE iPhone 13 Pro (Graphite, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
217,"APPLE iPhone 13 Mini (Pink, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
218,"APPLE iPhone 13 Pro (Graphite, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
219,"APPLE iPhone 13 ((PRODUCT)RED, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
220,"APPLE iPhone SE (White, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
221,"APPLE iPhone 12 Pro (Gold, 512 GB)",4.6,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,39,900"
222,"APPLE iPhone SE (3rd Gen) (Starlight, 128 GB)",4.4,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹46,900"
223,"APPLE iPhone 12 Pro (Gold, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,09,900"
224,"APPLE iPhone 13 Pro (Silver, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
225,"APPLE iPhone 13 (Midnight, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
226,"APPLE iPhone 12 Mini (Blue, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
227,"APPLE iPhone 11 Pro (Midnight Green, 64 GB)",4.6,64 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹79,999"
228,"APPLE iPhone 12 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
229,"APPLE iPhone 13 Pro (Alpine Green, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
230,"APPLE iPhone 12 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
231,"APPLE iPhone 13 Pro Max (Alpine Green, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,59,900"
232,"APPLE iPhone 13 Pro (Sierra Blue, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
233,"APPLE iPhone 13 Mini ((PRODUCT)RED, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
234,"APPLE iPhone 13 Pro (Graphite, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
235,"APPLE iPhone 13 Pro (Gold, 512 GB)",4.7,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,49,900"
236,"APPLE iPhone SE (3rd Gen) (Product (Red), 128 GB)",4.4,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹46,900"
237,"APPLE iPhone 11 (Green, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
238,"APPLE iPhone 13 Mini (Midnight, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
239,"APPLE iPhone 13 Pro (Gold, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
240,"APPLE iPhone 11 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
241,"APPLE iPhone 13 (Midnight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
242,"APPLE iPhone 13 (Pink, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
243,"APPLE iPhone 11 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
244,"APPLE iPhone 11 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
245,"APPLE iPhone 13 (Starlight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
246,"APPLE iPhone 11 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
247,"APPLE iPhone SE (Red, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
248,"APPLE iPhone 13 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
